#   Fibonacci index  |   Time (s)   | Size (bytes) 
# -------------------+--------------+--------------
             7446330 | 0.489628755s | 646200 B
             7456351 | 0.510775758s | 647064 B
             7466372 | 0.452898433s | 647936 B
             7476393 | 0.481369620s | 648808 B
             7486414 | 0.453453751s | 649680 B
             7496435 | 0.491353587s | 650544 B
             7506456 | 0.476363551s | 651416 B
             7516477 | 0.473142198s | 652288 B
             7526498 | 0.667084380s | 653152 B
             7536519 | 0.459705464s | 654024 B
             7546540 | 0.491821153s | 654896 B
             7556561 | 0.723682984s | 655768 B
             7566582 | 0.527232056s | 656632 B
             7576603 | 0.628034683s | 657504 B
             7586624 | 0.578570622s | 658376 B
             7596645 | 0.551421239s | 659240 B
             7606666 | 0.522541048s | 660112 B
             7616687 | 0.488042401s | 660984 B
             7626708 | 0.516747713s | 661848 B
             7636729 | 0.485353264s | 662720 B
             7646750 | 0.494220818s | 663592 B
             7656771 | 0.575808526s | 664464 B
             7666792 | 0.548856906s | 665328 B
             7676813 | 0.496342708s | 666200 B
             7686834 | 0.474447382s | 667072 B
             7696855 | 0.484799487s | 667936 B
             7706876 | 0.483706006s | 668808 B
             7716897 | 0.491070510s | 669680 B
             7726918 | 0.495898431s | 670544 B
             7736939 | 0.483704867s | 671416 B
             7746960 | 0.530170088s | 672288 B
             7756981 | 0.503036030s | 673160 B
             7767002 | 0.491733295s | 674024 B
             7777023 | 0.622905576s | 674896 B
             7787044 | 0.499697957s | 675768 B
             7797065 | 0.487937433s | 676632 B
             7807086 | 0.530078416s | 677504 B
             7817107 | 0.479655290s | 678376 B
             7827128 | 0.663898167s | 679240 B
             7837149 | 0.624630098s | 680112 B
             7847170 | 0.620290836s | 680984 B
             7857191 | 0.491108285s | 681856 B
             7867212 | 0.480720736s | 682720 B
             7877233 | 0.473648713s | 683592 B
             7887254 | 0.630886973s | 684464 B
             7897275 | 0.487653928s | 685328 B
             7907296 | 0.497103206s | 686200 B
             7917317 | 0.482540531s | 687072 B
             7927338 | 0.514437327s | 687944 B
             7937359 | 0.561889529s | 688808 B
             7947380 | 0.491710161s | 689680 B
             7957401 | 0.657301325s | 690552 B
             7967422 | 0.487955776s | 691416 B
             7977443 | 0.475183018s | 692288 B
             7987464 | 0.616178856s | 693160 B
             7997485 | 0.619315217s | 694024 B
             8007506 | 0.505406702s | 694896 B
             8017527 | 0.510234755s | 695768 B
             8027548 | 0.539007112s | 696640 B
             8037569 | 0.479969247s | 697504 B
             8047590 | 0.509532244s | 698376 B
             8057611 | 0.627950492s | 699248 B
             8067632 | 0.761666198s | 700112 B
             8077653 | 0.555554706s | 700984 B
             8087674 | 0.547927526s | 701856 B
             8097695 | 0.526936354s | 702720 B
             8107716 | 0.490332958s | 703592 B
             8117737 | 0.532039593s | 704464 B
             8127758 | 0.547745842s | 705336 B
             8137779 | 0.722594469s | 706200 B
             8147800 | 0.509672473s | 707072 B
             8157821 | 0.511240855s | 707944 B
             8167842 | 0.503479822s | 708808 B
             8177863 | 0.517895186s | 709680 B
             8187884 | 0.509418591s | 710552 B
             8197905 | 0.499964692s | 711424 B
             8207926 | 0.761647193s | 712288 B
             8217947 | 0.497986715s | 713160 B
             8227968 | 0.522006204s | 714032 B
             8237989 | 0.519200412s | 714896 B
             8248010 | 0.762262772s | 715768 B
             8258031 | 0.514827585s | 716640 B
             8268052 | 0.521414566s | 717504 B
             8278073 | 0.686717872s | 718376 B
             8288094 | 0.502846394s | 719248 B
             8298115 | 0.672292256s | 720120 B
             8308136 | 0.533372986s | 720984 B
             8318157 | 0.520202153s | 721856 B
             8328178 | 0.707934014s | 722728 B
             8338199 | 0.516951751s | 723592 B
             8348220 | 0.581573301s | 724464 B
             8358241 | 0.549069440s | 725336 B
             8368262 | 0.524684702s | 726200 B
             8378283 | 0.776459794s | 727072 B
             8388304 | 0.533841639s | 727944 B
             8398325 | 0.616925400s | 728816 B
             8408346 | 0.662248863s | 729680 B
             8418367 | 0.674741918s | 730552 B
             8428388 | 0.762414928s | 731424 B
             8438409 | 0.664522053s | 732288 B
             8448430 | 0.708991998s | 733160 B
             8458451 | 0.766050197s | 734032 B
             8468472 | 0.695088485s | 734896 B
             8478493 | 0.705615356s | 735768 B
             8488514 | 0.716085049s | 736640 B
             8498535 | 0.699891418s | 737512 B
             8508556 | 0.718422924s | 738376 B
             8518577 | 0.705860685s | 739248 B
             8528598 | 0.723109539s | 740120 B
             8538619 | 0.714025991s | 740984 B
             8548640 | 0.722973935s | 741856 B
             8558661 | 0.698894555s | 742728 B
             8568682 | 0.699675997s | 743600 B
             8578703 | 0.715096532s | 744464 B
             8588724 | 0.847965670s | 745336 B
             8598745 | 1.002567429s | 746208 B
             8608766 | 0.732259299s | 747072 B
             8618787 | 0.702789983s | 747944 B
             8628808 | 0.713659901s | 748816 B
             8638829 | 0.711204744s | 749680 B
             8648850 | 0.736140387s | 750552 B
             8658871 | 0.715441559s | 751424 B
             8668892 | 0.793764948s | 752296 B
             8678913 | 0.946183786s | 753160 B
             8688934 | 1.081145982s | 754032 B
             8698955 | 0.735278176s | 754904 B
             8708976 | 0.828141394s | 755768 B
             8718997 | 0.711464138s | 756640 B
             8729018 | 0.711766290s | 757512 B
             8739039 | 0.687151234s | 758376 B
             8749060 | 0.735114590s | 759248 B
             8759081 | 0.756788786s | 760120 B
             8769102 | 0.965923275s | 760992 B
             8779123 | 0.777178245s | 761856 B
             8789144 | 0.869167597s | 762728 B
             8799165 | 0.707263680s | 763600 B
             8809186 | 0.732757627s | 764464 B
             8819207 | 0.699268986s | 765336 B
             8829228 | 0.727865831s | 766208 B
             8839249 | 0.717290344s | 767072 B
             8849270 | 0.725444935s | 767944 B
             8859291 | 0.738140843s | 768816 B
             8869312 | 0.745343223s | 769688 B
             8879333 | 0.715874181s | 770552 B
             8889354 | 0.730681893s | 771424 B
             8899375 | 0.952906051s | 772296 B
             8909396 | 0.843433520s | 773160 B
             8919417 | 0.745449788s | 774032 B
             8929438 | 0.696948018s | 774904 B
             8939459 | 0.934829380s | 775776 B
             8949480 | 0.768391945s | 776640 B
             8959501 | 0.740190557s | 777512 B
             8969522 | 0.742896649s | 778384 B
             8979543 | 0.938693875s | 779248 B
             8989564 | 0.833100365s | 780120 B
             8999585 | 0.719244611s | 780992 B
             9009606 | 0.736424281s | 781856 B
             9019627 | 0.725257566s | 782728 B
             9029648 | 0.751858385s | 783600 B
             9039669 | 1.078977138s | 784472 B
             9049690 | 0.871813003s | 785336 B
             9059711 | 0.713308569s | 786208 B
             9069732 | 0.732552257s | 787080 B
             9079753 | 0.756229002s | 787944 B
             9089774 | 0.743384779s | 788816 B
             9099795 | 0.743203863s | 789688 B
             9109816 | 0.754710951s | 790552 B
             9119837 | 0.908758383s | 791424 B
             9129858 | 0.741468585s | 792296 B
             9139879 | 1.034204058s | 793168 B
             9149900 | 0.744228732s | 794032 B
             9159921 | 0.755936096s | 794904 B
             9169942 | 1.000201219s | 795776 B
             9179963 | 0.952824884s | 796640 B
             9189984 | 0.678841626s | 797512 B
             9200005 | 0.713228048s | 798384 B
             9210026 | 0.666702099s | 799256 B
             9220047 | 0.654594062s | 800120 B
             9230068 | 0.682947215s | 800992 B
             9240089 | 0.704664640s | 801864 B
             9250110 | 0.664421277s | 802728 B
             9260131 | 0.683096879s | 803600 B
             9270152 | 0.690977404s | 804472 B
             9280173 | 0.651855710s | 805336 B
             9290194 | 0.676979771s | 806208 B
             9300215 | 0.682673527s | 807080 B
             9310236 | 0.656436690s | 807952 B
             9320257 | 0.684130377s | 808816 B
             9330278 | 0.647598536s | 809688 B
             9340299 | 0.695695340s | 810560 B
             9350320 | 0.683084456s | 811424 B
             9360341 | 0.652041806s | 812296 B
             9370362 | 0.662318609s | 813168 B
             9380383 | 0.679440949s | 814032 B
             9390404 | 0.657595814s | 814904 B
             9400425 | 0.661483463s | 815776 B
             9410446 | 0.703575866s | 816648 B
             9420467 | 0.662904767s | 817512 B
             9430488 | 0.703412697s | 818384 B
             9440509 | 0.682950888s | 819256 B
             9450530 | 0.677438389s | 820120 B
             9460551 | 0.669011760s | 820992 B
             9470572 | 0.668118427s | 821864 B
             9480593 | 0.672331223s | 822728 B
             9490614 | 0.699170058s | 823600 B
             9500635 | 0.707545904s | 824472 B
             9510656 | 0.687430912s | 825344 B
             9520677 | 0.685446207s | 826208 B
             9530698 | 0.669353829s | 827080 B
             9540719 | 0.687915624s | 827952 B
             9550740 | 0.685698219s | 828816 B
             9560761 | 0.665202190s | 829688 B
             9570782 | 0.684068483s | 830560 B
             9580803 | 0.682886901s | 831432 B
             9590824 | 0.664816060s | 832296 B
             9600845 | 0.686572008s | 833168 B
             9610866 | 0.681432398s | 834040 B
             9620887 | 0.661319797s | 834904 B
             9630908 | 0.714440376s | 835776 B
             9640929 | 0.689687438s | 836648 B
             9650950 | 0.664962787s | 837512 B
             9660971 | 0.720209152s | 838384 B
             9670992 | 0.685390517s | 839256 B
             9681013 | 0.699240107s | 840128 B
             9691034 | 0.696821445s | 840992 B
             9701055 | 0.684552951s | 841864 B
             9711076 | 0.693660892s | 842736 B
             9721097 | 0.699110046s | 843600 B
             9731118 | 0.669477700s | 844472 B
             9741139 | 0.694893005s | 845344 B
             9751160 | 0.688878533s | 846208 B
             9761181 | 0.680153062s | 847080 B
             9771202 | 0.724816862s | 847952 B
             9781223 | 0.715367776s | 848824 B
             9791244 | 0.762909052s | 849688 B
             9801265 | 0.977429059s | 850560 B
             9811286 | 1.103858053s | 851432 B
             9821307 | 0.912208516s | 852296 B
             9831328 | 1.117135620s | 853168 B
             9841349 | 0.943495263s | 854040 B
             9851370 | 0.905153421s | 854912 B
             9861391 | 0.810832627s | 855776 B
             9871412 | 0.851343306s | 856648 B
             9881433 | 0.870676473s | 857520 B
             9891454 | 0.913387839s | 858384 B
             9901475 | 1.002658658s | 859256 B
             9911496 | 0.853172579s | 860128 B
             9921517 | 0.941225106s | 860992 B
             9931538 | 1.065035514s | 861864 B
             9941559 | 0.985652887s | 862736 B
             9951580 | 0.863936931s | 863608 B
             9961601 | 0.746341948s | 864472 B
             9971622 | 1.030425518s | 865344 B
             9981643 | 0.962981333s | 866216 B
             9991664 | 0.768761401s | 867080 B
            10001685 | 0.829155245s | 867952 B
            10011706 | 0.768683080s | 868824 B
            10021727 | 0.733351908s | 869688 B
            10031748 | 0.704386084s | 870560 B
            10041769 | 0.730944255s | 871432 B
            10051790 | 0.698281739s | 872304 B
            10061811 | 0.777897504s | 873168 B
            10071832 | 0.782426155s | 874040 B
            10081853 | 0.754225484s | 874912 B
            10091874 | 0.721382428s | 875776 B
            10101895 | 0.715204593s | 876648 B
            10111916 | 0.793320190s | 877520 B
            10121937 | 0.802143955s | 878384 B
            10131958 | 0.721369899s | 879256 B
            10141979 | 0.725841434s | 880128 B
            10152000 | 0.695560996s | 881000 B
            10162021 | 0.719648385s | 881864 B
            10172042 | 0.728061166s | 882736 B
            10182063 | 0.766189991s | 883608 B
            10192084 | 0.742683878s | 884472 B
            10202105 | 0.788240719s | 885344 B
            10212126 | 0.738757586s | 886216 B
            10222147 | 0.812951694s | 887088 B
            10232168 | 0.759725298s | 887952 B
            10242189 | 0.771283901s | 888824 B
            10252210 | 0.778370613s | 889696 B
            10262231 | 0.788354208s | 890560 B
            10272252 | 0.714625421s | 891432 B
            10282273 | 0.747378967s | 892304 B
            10292294 | 0.732839302s | 893168 B
            10302315 | 0.788093898s | 894040 B
            10312336 | 0.734965272s | 894912 B
            10322357 | 0.806014381s | 895784 B
            10332378 | 0.726495623s | 896648 B
            10342399 | 0.742634318s | 897520 B
            10352420 | 0.747923968s | 898392 B
            10362441 | 0.778755354s | 899256 B
            10372462 | 0.750825626s | 900128 B
            10382483 | 0.761409927s | 901000 B
            10392504 | 0.720976973s | 901864 B
            10402525 | 0.743600620s | 902736 B
            10412546 | 0.721496520s | 903608 B
            10422567 | 0.699668038s | 904480 B
            10432588 | 0.742811569s | 905344 B
            10442609 | 0.725192420s | 906216 B
            10452630 | 0.780788323s | 907088 B
            10462651 | 0.759943211s | 907952 B
            10472672 | 0.776461869s | 908824 B
            10482693 | 0.721228572s | 909696 B
            10492714 | 0.672791596s | 910568 B
            10502735 | 0.692997269s | 911432 B
            10512756 | 0.717477564s | 912304 B
            10522777 | 0.689015802s | 913176 B
            10532798 | 0.699354791s | 914040 B
            10542819 | 0.724627538s | 914912 B
            10552840 | 0.676177421s | 915784 B
            10562861 | 0.729279495s | 916648 B
            10572882 | 0.753711662s | 917520 B
            10582903 | 0.723702602s | 918392 B
            10592924 | 0.750559433s | 919264 B
            10602945 | 0.695031516s | 920128 B
            10612966 | 0.689374912s | 921000 B
            10622987 | 0.753498347s | 921872 B
            10633008 | 0.752553040s | 922736 B
            10643029 | 0.729446965s | 923608 B
            10653050 | 0.754334319s | 924480 B
            10663071 | 0.718974861s | 925344 B
            10673092 | 0.703315470s | 926216 B
            10683113 | 0.737967057s | 927088 B
            10693134 | 0.725206432s | 927960 B
            10703155 | 0.682879804s | 928824 B
            10713176 | 0.741994571s | 929696 B
            10723197 | 0.717220366s | 930568 B
            10733218 | 0.707856535s | 931432 B
            10743239 | 0.702370272s | 932304 B
            10753260 | 0.689018560s | 933176 B
            10763281 | 0.719512078s | 934040 B
            10773302 | 0.729673709s | 934912 B
            10783323 | 0.707575375s | 935784 B
            10793344 | 0.729455244s | 936656 B
            10803365 | 0.745436868s | 937520 B
            10813386 | 0.766057587s | 938392 B
            10823407 | 0.745894094s | 939264 B
            10833428 | 0.721674836s | 940128 B
            10843449 | 0.715063678s | 941000 B
            10853470 | 0.696147359s | 941872 B
            10863491 | 0.755061365s | 942744 B
            10873512 | 0.716917009s | 943608 B
            10883533 | 0.701346643s | 944480 B
            10893554 | 0.718487568s | 945352 B
            10903575 | 0.743209932s | 946216 B
            10913596 | 0.691551779s | 947088 B
            10923617 | 0.713226729s | 947960 B
            10933638 | 0.765803050s | 948824 B
            10943659 | 0.686040015s | 949696 B
            10953680 | 0.751850966s | 950568 B
            10963701 | 0.754475133s | 951440 B
            10973722 | 0.698931532s | 952304 B
            10983743 | 0.715648857s | 953176 B
            10993764 | 0.724236738s | 954048 B
            11003785 | 0.735703474s | 954912 B
            11013806 | 0.726570859s | 955784 B
            11023827 | 0.719934341s | 956656 B
            11033848 | 0.718578211s | 957520 B
            11043869 | 0.723661898s | 958392 B
            11053890 | 0.713995771s | 959264 B
            11063911 | 0.698671023s | 960136 B
            11073932 | 0.723417784s | 961000 B
            11083953 | 0.729090497s | 961872 B
            11093974 | 0.733882512s | 962744 B
            11103995 | 0.699978793s | 963608 B
            11114016 | 0.730571124s | 964480 B
            11124037 | 0.710452350s | 965352 B
            11134058 | 0.720121265s | 966224 B
            11144079 | 0.714801541s | 967088 B
            11154100 | 0.709213648s | 967960 B
            11164121 | 0.723341051s | 968832 B
            11174142 | 0.743208184s | 969696 B
            11184163 | 0.748554409s | 970568 B
            11194184 | 0.694496169s | 971440 B
            11204205 | 0.713863187s | 972304 B
            11214226 | 0.750930443s | 973176 B
            11224247 | 0.698115845s | 974048 B
            11234268 | 0.762516829s | 974920 B
            11244289 | 0.743006511s | 975784 B
            11254310 | 0.712861425s | 976656 B
            11264331 | 0.740087508s | 977528 B
            11274352 | 0.764151540s | 978392 B
            11284373 | 0.718892115s | 979264 B
            11294394 | 0.757372498s | 980136 B
            11304415 | 0.716081447s | 981000 B
            11314436 | 0.782603375s | 981872 B
            11324457 | 0.756388684s | 982744 B
            11334478 | 0.778615554s | 983616 B
            11344499 | 0.768117219s | 984480 B
            11354520 | 0.749752537s | 985352 B
            11364541 | 0.758681175s | 986224 B
            11374562 | 0.739257170s | 987088 B
            11384583 | 0.711789693s | 987960 B
            11394604 | 0.749019674s | 988832 B
            11404625 | 0.741179228s | 989696 B
            11414646 | 0.742762353s | 990568 B
            11424667 | 0.723656588s | 991440 B
            11434688 | 0.741439828s | 992312 B
            11444709 | 0.727464069s | 993176 B
            11454730 | 0.717924297s | 994048 B
            11464751 | 0.784076212s | 994920 B
            11474772 | 0.785456906s | 995784 B
            11484793 | 0.728080356s | 996656 B
            11494814 | 0.740087310s | 997528 B
            11504835 | 0.740350106s | 998400 B
            11514856 | 0.734424059s | 999264 B
            11524877 | 0.740281049s | 1000136 B
            11534898 | 0.739083322s | 1001008 B
            11544919 | 0.730883271s | 1001872 B
            11554940 | 0.717367749s | 1002744 B
            11564961 | 0.719451623s | 1003616 B
            11574982 | 0.736655986s | 1004480 B
            11585003 | 0.724364303s | 1005352 B
            11595024 | 0.706445127s | 1006224 B
            11605045 | 0.734329871s | 1007096 B
            11615066 | 0.732460879s | 1007960 B
            11625087 | 0.736212692s | 1008832 B
            11635108 | 0.723871188s | 1009704 B
            11645129 | 0.716954715s | 1010568 B
            11655150 | 0.751740380s | 1011440 B
            11665171 | 0.741392721s | 1012312 B
            11675192 | 0.712879498s | 1013176 B
            11685213 | 0.756748651s | 1014048 B
            11695234 | 0.780160606s | 1014920 B
            11705255 | 0.725187342s | 1015792 B
            11715276 | 0.772186006s | 1016656 B
            11725297 | 0.783325620s | 1017528 B
            11735318 | 0.814306503s | 1018400 B
            11745339 | 0.768306204s | 1019264 B
            11755360 | 0.818550412s | 1020136 B
            11765381 | 0.844372553s | 1021008 B
            11775402 | 0.824818796s | 1021880 B
            11785423 | 0.786451444s | 1022744 B
            11795444 | 0.781545654s | 1023616 B
            11805465 | 0.818987205s | 1024488 B
            11815486 | 0.784310077s | 1025352 B
            11825507 | 0.764056060s | 1026224 B
            11835528 | 0.793626168s | 1027096 B
            11845549 | 0.768938101s | 1027960 B
            11855570 | 0.767091909s | 1028832 B
            11865591 | 0.797064847s | 1029704 B
            11875612 | 0.781973602s | 1030576 B
            11885633 | 0.788104443s | 1031440 B
            11895654 | 0.754227852s | 1032312 B
            11905675 | 0.790387819s | 1033184 B
            11915696 | 0.789451270s | 1034048 B
            11925717 | 0.783915223s | 1034920 B
            11935738 | 0.776178812s | 1035792 B
            11945759 | 0.780966272s | 1036656 B
            11955780 | 0.776478780s | 1037528 B
            11965801 | 0.763991134s | 1038400 B
            11975822 | 0.779681043s | 1039272 B
            11985843 | 0.768557568s | 1040136 B
            11995864 | 0.862140363s | 1041008 B
            12005885 | 0.765584639s | 1041880 B
            12015906 | 0.793810796s | 1042744 B
            12025927 | 0.819703967s | 1043616 B
            12035948 | 0.806685966s | 1044488 B
            12045969 | 0.779660384s | 1045352 B
            12055990 | 0.810184885s | 1046224 B
            12066011 | 0.773932736s | 1047096 B
            12076032 | 0.766776408s | 1047968 B
            12086053 | 0.795472102s | 1048832 B
            12096074 | 0.867857704s | 1049704 B
            12106095 | 0.855866505s | 1050576 B
            12116116 | 0.834105874s | 1051440 B
            12126137 | 0.775557843s | 1052312 B
            12136158 | 0.783908110s | 1053184 B
            12146179 | 0.817414675s | 1054056 B
            12156200 | 0.786924830s | 1054920 B
            12166221 | 0.815772464s | 1055792 B
            12176242 | 0.834267585s | 1056664 B
            12186263 | 0.790812147s | 1057528 B
            12196284 | 0.799526002s | 1058400 B
            12206305 | 0.783718423s | 1059272 B
            12216326 | 0.820952027s | 1060136 B
            12226347 | 0.791066211s | 1061008 B
            12236368 | 0.794119919s | 1061880 B
            12246389 | 0.824900132s | 1062752 B
            12256410 | 0.799445770s | 1063616 B
            12266431 | 0.823958908s | 1064488 B
            12276452 | 0.809575197s | 1065360 B
            12286473 | 0.809665077s | 1066224 B
            12296494 | 0.871390936s | 1067096 B
            12306515 | 0.788073835s | 1067968 B
            12316536 | 0.803106887s | 1068832 B
            12326557 | 0.804266839s | 1069704 B
            12336578 | 0.814434835s | 1070576 B
            12346599 | 0.830957622s | 1071448 B
            12356620 | 0.839838703s | 1072312 B
            12366641 | 0.817055086s | 1073184 B
            12376662 | 0.858909241s | 1074056 B
            12386683 | 0.845658001s | 1074920 B
            12396704 | 0.830182487s | 1075792 B
            12406725 | 0.800128938s | 1076664 B
            12416746 | 0.814052856s | 1077536 B
            12426767 | 0.811779952s | 1078400 B
            12436788 | 0.843195853s | 1079272 B
            12446809 | 0.809785472s | 1080144 B
            12456830 | 0.787155047s | 1081008 B
            12466851 | 0.836797607s | 1081880 B
            12476872 | 0.830270171s | 1082752 B
            12486893 | 0.843429920s | 1083616 B
            12496914 | 0.807220334s | 1084488 B
            12506935 | 0.829555170s | 1085360 B
            12516956 | 0.827681887s | 1086232 B
            12526977 | 0.833561900s | 1087096 B
            12536998 | 0.808226994s | 1087968 B
            12547019 | 0.826677080s | 1088840 B
            12557040 | 0.817580400s | 1089704 B
            12567061 | 0.815910059s | 1090576 B
            12577082 | 0.817579308s | 1091448 B
            12587103 | 0.746230379s | 1092312 B
            12597124 | 0.747974861s | 1093184 B
            12607145 | 0.753646208s | 1094056 B
            12617166 | 0.727841916s | 1094928 B
            12627187 | 0.781195332s | 1095792 B
            12637208 | 0.770898289s | 1096664 B
            12647229 | 0.770676787s | 1097536 B
            12657250 | 0.772794249s | 1098400 B
            12667271 | 0.785549487s | 1099272 B
            12677292 | 0.770696353s | 1100144 B
            12687313 | 0.746926173s | 1101008 B
            12697334 | 0.770630798s | 1101880 B
            12707355 | 0.813215598s | 1102752 B
            12717376 | 0.750104268s | 1103624 B
            12727397 | 0.795194401s | 1104488 B
            12737418 | 0.775148585s | 1105360 B
            12747439 | 0.769402172s | 1106232 B
            12757460 | 0.759728294s | 1107096 B
            12767481 | 0.768470617s | 1107968 B
            12777502 | 0.755515603s | 1108840 B
            12787523 | 0.770772121s | 1109712 B
            12797544 | 0.756858420s | 1110576 B
            12807565 | 0.795100809s | 1111448 B
            12817586 | 0.810749899s | 1112320 B
            12827607 | 0.756221757s | 1113184 B
            12837628 | 0.830610150s | 1114056 B
            12847649 | 0.786694483s | 1114928 B
            12857670 | 0.799630633s | 1115792 B
            12867691 | 0.765742984s | 1116664 B
            12877712 | 0.805792435s | 1117536 B
            12887733 | 0.791653236s | 1118408 B
            12897754 | 0.769557207s | 1119272 B
            12907775 | 0.779060630s | 1120144 B
            12917796 | 0.848435909s | 1121016 B
            12927817 | 0.792376200s | 1121880 B
            12937838 | 0.784840059s | 1122752 B
            12947859 | 0.763295048s | 1123624 B
            12957880 | 0.811228743s | 1124488 B
            12967901 | 0.802112658s | 1125360 B
            12977922 | 0.759774113s | 1126232 B
            12987943 | 0.813823223s | 1127104 B
            12997964 | 0.815989451s | 1127968 B
            13007985 | 0.809864657s | 1128840 B
            13018006 | 0.783376511s | 1129712 B
            13028027 | 0.799910793s | 1130576 B
            13038048 | 0.822616635s | 1131448 B
            13048069 | 0.767562739s | 1132320 B
            13058090 | 0.760486547s | 1133192 B
            13068111 | 0.837093577s | 1134056 B
            13078132 | 0.821222520s | 1134928 B
            13088153 | 0.806545181s | 1135800 B
            13098174 | 0.767983252s | 1136664 B
            13108195 | 0.805381726s | 1137536 B
            13118216 | 0.786698147s | 1138408 B
            13128237 | 0.813032950s | 1139272 B
            13138258 | 0.777194223s | 1140144 B
            13148279 | 0.795857861s | 1141016 B
            13158300 | 0.789717835s | 1141888 B
            13168321 | 0.805075276s | 1142752 B
            13178342 | 0.772390871s | 1143624 B
            13188363 | 0.786512850s | 1144496 B
            13198384 | 0.801827872s | 1145360 B
            13208405 | 0.764145754s | 1146232 B
            13218426 | 0.806059682s | 1147104 B
            13228447 | 0.794259974s | 1147968 B
            13238468 | 0.768261318s | 1148840 B
            13248489 | 0.794945126s | 1149712 B
            13258510 | 0.785288910s | 1150584 B
            13268531 | 0.815554088s | 1151448 B
            13278552 | 0.798795144s | 1152320 B
            13288573 | 0.781733323s | 1153192 B
            13298594 | 0.812569362s | 1154056 B
            13308615 | 0.764437239s | 1154928 B
            13318636 | 0.788507076s | 1155800 B
            13328657 | 0.775165631s | 1156664 B
            13338678 | 0.814389954s | 1157536 B
            13348699 | 0.804111274s | 1158408 B
            13358720 | 0.816118748s | 1159280 B
            13368741 | 0.806487815s | 1160144 B
            13378762 | 0.871330244s | 1161016 B
            13388783 | 0.830907063s | 1161888 B
            13398804 | 0.822962460s | 1162752 B
            13408825 | 0.818572961s | 1163624 B
            13418846 | 0.833677163s | 1164496 B
            13428867 | 0.872554267s | 1165368 B
            13438888 | 0.824458418s | 1166232 B
            13448909 | 0.832167081s | 1167104 B
            13458930 | 0.807694238s | 1167976 B
            13468951 | 0.843098929s | 1168840 B
            13478972 | 0.830994750s | 1169712 B
            13488993 | 0.840790184s | 1170584 B
            13499014 | 0.809737976s | 1171448 B
            13509035 | 0.884898038s | 1172320 B
            13519056 | 0.841526060s | 1173192 B
            13529077 | 0.827904559s | 1174064 B
            13539098 | 0.824124556s | 1174928 B
            13549119 | 0.846466110s | 1175800 B
            13559140 | 0.824749066s | 1176672 B
            13569161 | 0.885713344s | 1177536 B
            13579182 | 0.843606527s | 1178408 B
            13589203 | 0.844301501s | 1179280 B
            13599224 | 0.878418583s | 1180144 B
            13609245 | 0.928021507s | 1181016 B
            13619266 | 0.886766340s | 1181888 B
            13629287 | 0.995401684s | 1182760 B
            13639308 | 0.976624764s | 1183624 B
            13649329 | 1.145243782s | 1184496 B
            13659350 | 1.122188503s | 1185368 B
            13669371 | 1.144993765s | 1186232 B
            13679392 | 1.128443647s | 1187104 B
            13689413 | 1.147202791s | 1187976 B
            13699434 | 1.139500813s | 1188848 B
            13709455 | 1.166702950s | 1189712 B
            13719476 | 1.195110568s | 1190584 B
            13729497 | 1.203111190s | 1191456 B
            13739518 | 1.233372411s | 1192320 B
            13749539 | 1.308697653s | 1193192 B
            13759560 | 1.381130985s | 1194064 B
            13769581 | 1.409208060s | 1194928 B
            13779602 | 1.373614848s | 1195800 B
            13789623 | 1.358911799s | 1196672 B
            13799644 | 1.366057473s | 1197544 B
            13809665 | 1.355078054s | 1198408 B
            13819686 | 1.349827819s | 1199280 B
            13829707 | 1.404898730s | 1200152 B
            13839728 | 1.327644797s | 1201016 B
            13849749 | 1.379525044s | 1201888 B
            13859770 | 1.429276846s | 1202760 B
            13869791 | 1.331620461s | 1203624 B
            13879812 | 1.389597260s | 1204496 B
            13889833 | 1.087129974s | 1205368 B
            13899854 | 1.024227435s | 1206240 B
            13909875 | 1.015829176s | 1207104 B
            13919896 | 1.011248546s | 1207976 B
            13929917 | 0.995433235s | 1208848 B
            13939938 | 1.027681843s | 1209712 B
            13949959 | 0.959826271s | 1210584 B
            13959980 | 0.922940260s | 1211456 B
            13970001 | 0.944331482s | 1212320 B
            13980022 | 0.966445441s | 1213192 B
            13990043 | 0.943031986s | 1214064 B
            14000064 | 0.976325873s | 1214936 B
            14010085 | 0.866323335s | 1215800 B
            14020106 | 0.904712259s | 1216672 B
            14030127 | 0.899108532s | 1217544 B
            14040148 | 0.857204344s | 1218408 B
            14050169 | 0.892750937s | 1219280 B
            14060190 | 0.922796191s | 1220152 B
            14070211 | 0.935705638s | 1221024 B
            14080232 | 0.925128059s | 1221888 B
            14090253 | 0.884005092s | 1222760 B
            14100274 | 0.915619143s | 1223632 B
            14110295 | 0.897516996s | 1224496 B
            14120316 | 0.945343504s | 1225368 B
            14130337 | 0.858631933s | 1226240 B
            14140358 | 0.871391555s | 1227104 B
            14150379 | 0.912009155s | 1227976 B
            14160400 | 0.858681999s | 1228848 B
            14170421 | 0.852720151s | 1229720 B
            14180442 | 0.852682171s | 1230584 B
            14190463 | 0.898765672s | 1231456 B
            14200484 | 0.867437587s | 1232328 B
            14210505 | 0.876180038s | 1233192 B
            14220526 | 0.835676411s | 1234064 B
            14230547 | 0.914376544s | 1234936 B
            14240568 | 0.869130127s | 1235800 B
            14250589 | 0.878695330s | 1236672 B
            14260610 | 0.902924780s | 1237544 B
            14270631 | 0.898758009s | 1238416 B
            14280652 | 0.901312653s | 1239280 B
            14290673 | 0.864322794s | 1240152 B
